adoption_id, owner_id, dog_id,adoption_date
25582,27,17473,03/08/1916
25583,114,27378,02/27/2052
25584,71,19820,05/22/2010
25585,45,7843,02/12/1916
25586,33,28135,04/13/1930
25587,48,6107,12/03/2004
25588,112,16856,05/24/1960
25589,81,15884,12/03/2029
25590,67,32185,04/06/1913
25591,24,5079,03/17/2024
25592,109,12248,09/01/2006
25593,55,18887,11/08/1948
25594,82,4451,05/16/1940
25595,46,23246,03/18/1951
25596,22,31128,03/18/2054
25597,60,28344,03/02/1983
25598,106,26798,08/17/2028
25599,105,17791,06/13/2051
25600,35,12829,10/28/1999
25601,50,33244,05/19/1934
25602,84,34636,07/10/1988
25603,85,14603,05/01/2016
25604,109,14623,10/17/1921
25605,13,20571,05/15/2009
25606,47,17450,08/26/2035
25607,51,21843,10/07/2016
25608,56,23061,09/27/2059
25609,72,23994,06/28/1966
25610,80,34397,10/14/2008
25611,62,29480,06/01/2037
25612,95,23161,08/23/1902
25613,77,35107,07/27/2054
25614,116,4644,03/24/1994
25615,3,11647,06/02/2051
25616,111,13096,07/15/1914
25617,18,27793,09/27/1947
25618,50,39440,08/15/2036
25619,19,6147,11/17/1985
25620,64,32651,08/29/2033
25621,38,22914,11/02/1992
25622,80,13295,08/02/2012
25623,15,2615,09/26/2062
25624,24,18596,12/22/2041
25625,4,22679,05/14/1914
25626,98,36372,01/13/2048
25627,118,3662,08/29/1995
25628,67,6005,01/16/1941
25629,18,18564,07/19/1973
25630,50,11714,05/19/1944
25631,4,21164,06/22/2033
25632,1,23944,11/24/2000
25633,115,34505,08/19/2018
25634,33,24309,07/19/1960
25635,96,30967,12/04/1989
25636,88,13644,10/08/1917
25637,21,15389,02/12/1944
25638,38,39040,11/25/2014
25639,109,8343,01/14/1928
25640,34,31161,01/17/1966
25641,58,37204,06/21/1967
25642,29,7101,04/02/1927
25643,107,32423,11/06/1963
25644,57,231,02/06/2055
25645,86,25260,12/24/1932
25646,88,32591,04/14/1957
25647,49,24834,11/18/1996
25648,59,14165,03/24/1902
25649,97,12093,12/16/2065
25650,86,21823,08/14/2037
25651,36,26237,02/17/1920
25652,92,28556,03/31/1942
25653,103,38287,02/12/1902
25654,78,27779,07/11/1910
25655,108,7266,08/08/2070
25656,28,4763,08/13/1924
25657,40,11185,11/01/1915
25658,49,36396,03/24/2070
25659,17,9665,02/10/1992
25660,82,34759,04/10/2007
25661,69,24286,04/30/1953
25662,56,29544,09/20/2032
25663,11,16311,05/12/1986
25664,53,35587,02/23/1913
25665,46,9775,04/03/1977
25666,24,6264,12/08/2001
25667,6,7688,01/11/2040
25668,13,24339,09/13/1986
25669,50,25977,11/03/2069
25670,22,13857,07/19/2019
25671,16,25176,06/29/2016
25672,61,2084,06/09/2069
25673,34,19088,02/04/1929
25674,80,36780,03/14/1925
25675,13,17699,08/19/1965
25676,20,22557,03/26/2056
25677,21,32091,05/29/2034
25678,18,20339,01/19/1951
25679,46,29681,05/04/1967
25680,105,27144,02/07/1997
25681,36,34759,01/01/2009
25682,17,14058,03/31/2040
25683,19,4150,02/03/2056
25684,106,27063,01/14/1960
25685,28,32203,06/03/2043
25686,2,17193,07/07/1997
25687,91,14033,11/20/1960
25688,113,38940,05/21/2026
25689,6,8677,07/31/1983
25690,51,2218,07/24/2054
25691,81,9586,07/25/1990
25692,78,15470,01/24/1970
25693,59,31290,07/12/2002
25694,13,15651,08/20/1980
25695,64,33726,09/10/1911
25696,23,23390,11/25/1973
25697,81,33214,04/17/1914
25698,63,12474,04/26/1971
25699,67,4818,09/10/1990
25700,65,22447,09/29/1959
25701,75,12662,01/31/2043
25702,96,30865,04/11/1911
25703,17,9887,12/29/1937
25704,114,34706,01/11/1956
25705,52,7805,07/24/1988
25706,70,38958,06/25/1990
25707,17,38258,08/28/2062
25708,3,20360,06/24/1964
25709,62,31525,06/29/2039
25710,75,12969,02/02/2023
25711,102,30884,11/08/1950
25712,31,3431,04/25/1949
25713,119,22321,08/10/2043
25714,63,19893,03/13/2001
25715,18,35578,11/05/2007
25716,14,33090,10/20/2065
25717,109,5005,07/30/2060
25718,69,24256,03/25/2053
25719,34,26440,12/08/1988
25720,91,18604,04/09/1946
25721,60,27958,04/01/1999
25722,104,11630,01/25/1962
25723,83,8038,02/22/2019
25724,24,6444,06/26/1931
25725,116,20261,04/19/1987
25726,44,457,09/04/1996
25727,21,11904,03/17/1912
25728,37,19692,11/01/1918
25729,116,16769,12/25/1960
25730,68,36077,04/29/1906
25731,21,5550,08/03/2011
25732,73,27957,03/01/1910
25733,102,879,03/10/2015
25734,92,34120,01/13/1977
25735,26,27482,12/22/1947
25736,72,27474,03/11/2015
25737,100,21724,08/17/1924
25738,59,38230,02/16/2017
25739,32,3817,01/01/2000
25740,101,32217,01/24/1971
25741,7,10816,01/04/2049
25742,18,2209,04/21/1948
25743,62,6332,01/11/1911
25744,90,3318,01/19/2068
25745,76,34693,07/04/1960
25746,103,32127,08/11/2056
25747,88,11390,01/28/2043
25748,3,872,05/12/1917
25749,119,6151,02/25/2045
25750,9,29227,10/11/2041
25751,65,39544,08/20/1996
25752,61,27906,10/08/1940
25753,49,7841,10/09/1930
25754,99,31686,08/31/1962
25755,34,38605,06/16/1911
25756,71,15246,05/01/1901
25757,93,13286,07/31/2057
25758,5,11710,01/14/2052
25759,27,11785,06/26/2025
25760,109,26326,11/20/2005
25761,35,12758,03/05/2007
25762,104,3989,10/25/1999
25763,1,21295,11/24/1945
25764,64,23471,03/02/2006
25765,115,6956,04/13/1909
25766,96,25938,08/04/1998
25767,100,25008,05/02/2040
25768,47,4174,12/13/2003
25769,56,195,03/22/1938
25770,31,22280,09/22/2015
25771,30,31170,07/26/1953
25772,40,7081,06/10/2045
25773,48,1843,11/02/1952
25774,43,20269,02/03/1993
25775,6,31427,07/30/2025
25776,37,10826,10/11/1927
25777,2,28121,10/30/2066
25778,48,9187,10/03/2023
25779,92,14465,11/18/1937
25780,26,20377,08/27/2048
25781,33,38365,10/04/1904
25782,56,28282,08/04/2007
25783,97,10806,05/08/2050
25784,70,18005,01/02/2000
25785,59,1357,06/01/2032
25786,46,187,06/20/2067
25787,74,21286,01/26/2038
25788,24,23529,06/19/1977
25789,74,1101,12/12/1995
25790,1,34003,01/03/1957
25791,8,4485,01/14/1944
25792,38,27620,11/18/1920
25793,104,4262,01/10/1940
25794,51,33747,09/25/2037
25795,9,23464,09/12/1982
25796,61,25410,12/09/1922
25797,88,8080,11/29/2036
25798,107,19574,01/17/1927
25799,81,36873,07/09/2056
25800,98,5707,04/15/2000
25801,70,25562,05/29/1924
25802,8,24445,07/07/2044
25803,61,3026,08/17/1934
25804,57,27042,09/29/1980
25805,81,801,10/02/1924
25806,98,28691,11/17/1996
25807,61,17095,10/23/1919
25808,58,29059,01/23/1969
25809,75,16774,10/17/1982
25810,101,32709,10/09/2027
25811,107,6421,11/06/1957
25812,16,16296,08/04/2013
25813,115,27614,02/01/2044
25814,112,12834,09/01/1933
25815,47,26234,03/31/1905
25816,10,22412,10/19/2013
25817,90,15693,04/09/1945
25818,91,35199,12/30/2042
25819,37,16291,12/17/1918
25820,83,17792,01/22/2000
25821,57,25663,07/26/2008
25822,90,20384,02/11/2012
25823,8,3451,05/10/1912
25824,5,36171,03/02/1992
25825,112,34229,07/19/2024
25826,32,11368,04/28/2064
25827,12,2617,06/28/1944
25828,25,18205,09/20/1948
25829,109,6229,12/11/2017
25830,85,34460,12/13/1930
25831,75,5336,12/30/1910
25832,20,38086,04/24/2007
25833,100,3395,04/23/2027
25834,13,10195,08/07/1999
25835,81,30161,12/21/2046
25836,44,9025,05/24/1957
25837,18,31881,02/12/2052
25838,82,30844,03/12/2016
25839,36,14014,04/10/1996
25840,102,38428,12/27/2022
25841,119,26175,07/22/2032
25842,24,13218,07/14/1964
25843,9,10947,10/09/1954
25844,65,34921,11/21/1925
25845,67,34693,04/19/1968
25846,21,37655,04/20/2061
25847,9,15585,02/15/2047
25848,85,28392,05/04/1906
25849,93,37978,05/09/1980
25850,63,22322,03/15/1915
25851,102,23359,03/23/1996
25852,27,19009,09/04/2049
25853,93,11697,09/01/2032
25854,47,35655,06/07/1974
25855,104,38353,04/17/1931
25856,47,30150,02/28/1971
25857,113,33712,09/10/1987
25858,94,13605,07/01/1916
25859,99,11166,04/06/1900
25860,20,34049,04/14/2006
25861,75,7961,02/27/1962
25862,34,34258,11/04/1913
25863,35,23087,01/25/2060
25864,63,17887,06/10/2008
25865,90,23140,01/19/1973
25866,40,25117,11/19/2026
25867,120,34053,09/09/1948
25868,107,21573,02/03/1939
25869,89,15964,09/15/1986
25870,2,12403,07/03/1980
25871,30,20306,06/03/2005
25872,49,1146,08/07/2015
25873,72,26723,04/05/2059
25874,33,38149,01/30/1963
25875,3,6696,04/12/2059
25876,65,7253,04/26/1966
25877,45,3070,08/14/1998
25878,120,7617,05/30/2024
25879,77,11064,08/10/2069
25880,106,11217,08/30/2045
25881,68,26625,01/10/2051
25882,111,973,11/02/2061
25883,120,26804,08/21/1967
25884,53,32466,05/04/2024
25885,69,13464,12/14/1939
25886,91,15555,11/02/2060
25887,18,38583,07/04/2034
25888,29,18279,01/16/1900
25889,62,16487,08/02/2045
25890,9,5923,03/31/1998
25891,111,33300,04/23/1905
25892,115,24008,12/07/2020
25893,85,25084,09/19/1913
25894,18,36068,01/08/1986
25895,2,39711,07/25/1950
25896,63,4099,10/22/2043
25897,77,3887,04/23/1989
25898,2,21445,09/11/1987
25899,17,25652,07/15/1997
25900,110,34110,05/24/2058
25901,87,5050,03/29/1981
25902,117,28241,06/25/1907
25903,4,2027,10/27/1907
25904,110,17411,03/26/2032
25905,83,7536,07/15/1956
25906,29,18660,09/11/1917
25907,29,38964,08/29/1915
25908,25,6431,08/10/2020
25909,1,29799,03/30/2046
25910,47,39557,09/14/1909
25911,26,13212,03/01/2016
25912,93,1061,06/12/1974
25913,33,27421,04/03/1971
25914,83,14582,12/12/2063
25915,95,8273,12/05/1958
25916,34,13696,11/28/1940
25917,79,3536,08/01/1984
25918,28,10160,08/20/2019
25919,27,15237,08/08/2066
25920,60,14955,12/02/2067
25921,103,8684,05/26/2024
25922,65,4786,02/23/2062
25923,99,25291,09/09/2057
25924,21,24407,06/06/1952
25925,81,6223,04/08/1969
25926,9,25233,02/28/2001
25927,47,35416,07/08/1944
25928,26,33213,06/09/2070
25929,99,34371,11/11/1997
25930,6,14245,11/22/2047
25931,34,5415,10/28/2017
25932,54,30636,07/30/1960
25933,115,3588,03/03/1949
25934,69,7816,12/10/1925
25935,13,30410,01/25/1916
25936,14,11559,08/21/2047
25937,75,23030,08/08/2034
25938,116,22736,02/25/2020
25939,26,9450,08/25/1900
25940,12,34298,03/03/1920
25941,115,30015,09/22/2058
25942,90,16672,01/14/1994
25943,69,25082,01/22/2038
25944,93,34099,02/04/1989
25945,52,7564,11/26/2001
25946,60,10026,10/07/1966
25947,109,39086,10/08/2065
25948,5,14135,06/08/2039
25949,7,10284,08/27/1978
25950,110,38793,04/27/2012
25951,29,22371,09/15/1967
25952,20,36307,11/25/1981
25953,99,2004,06/26/2061
25954,120,18237,12/17/2056
25955,35,20361,12/17/2047
25956,98,3591,05/20/1918
25957,67,21458,03/11/2060
25958,13,23227,07/16/1994
25959,99,36946,07/20/1977
25960,84,20362,10/31/1989
25961,108,15399,12/31/2042
25962,3,370,03/23/2049
25963,58,37679,12/19/2045
25964,119,22081,04/17/2052
25965,13,1995,04/08/2003
25966,12,10017,02/10/1929
25967,46,36357,11/26/1942
25968,34,24679,03/07/2000
25969,99,18200,01/09/2013
25970,67,2431,01/16/2063
25971,46,5158,03/28/2037
25972,47,21898,10/26/1992
25973,71,19648,05/06/1916
25974,12,29802,04/27/2007
25975,89,15847,03/15/1967
25976,35,7511,03/25/1985
25977,74,3956,08/19/2021
25978,114,18892,12/10/2063
25979,102,5062,05/01/2024
25980,45,13738,08/02/1955
25981,36,21238,06/03/2029
25982,59,15104,01/14/1906
25983,94,29030,04/24/2000
25984,45,15029,02/21/1915
25985,113,18353,10/26/1924
25986,3,31346,03/29/2033
25987,40,12647,02/20/2048
25988,8,32785,10/20/1900
25989,16,29665,06/10/1911
25990,66,35514,05/11/2016
25991,85,10270,06/19/2026
25992,54,1276,11/26/1917
25993,84,33990,06/16/1920
25994,96,1619,09/10/1920
25995,79,35057,03/25/2016
25996,83,7075,02/04/2061
25997,40,995,11/19/1923
25998,28,23525,01/08/2032
25999,31,4643,07/27/1921
26000,9,8218,07/20/1969
26001,97,8422,11/02/1951
26002,101,16201,12/24/2002
26003,99,26809,08/18/2034
26004,120,17750,10/17/2065
26005,34,32468,07/20/2052
26006,32,9755,11/25/2070
26007,27,35567,11/16/1966
26008,102,4756,03/06/2060
26009,73,12856,02/10/2018
26010,85,37524,07/05/1993
26011,69,135,03/15/1974
26012,52,21036,10/17/1916
26013,70,25608,04/30/2006
26014,35,3020,03/17/2003
26015,86,34305,01/05/2068
26016,38,21309,09/22/1997
26017,49,34404,07/03/1943
26018,103,24756,04/19/1965
26019,60,18672,04/20/2014
26020,111,36951,05/04/2059
26021,6,1912,09/22/2034
26022,86,6773,12/11/1949
26023,3,38917,01/08/1914
26024,28,5586,01/17/2027
26025,13,12739,01/02/2018
26026,32,10915,11/20/2056
26027,49,1031,01/11/2039
26028,21,19729,03/18/2049
26029,37,30283,12/26/1960
26030,8,13710,08/25/1939
26031,40,13389,11/18/1928
26032,102,26207,08/26/1946
26033,69,33672,08/21/1978
26034,19,12061,12/07/1939
26035,35,17863,12/07/2019
26036,71,31652,09/06/2025
26037,13,13839,10/23/1978
26038,6,36538,12/22/2006
26039,72,4351,01/25/2036
26040,21,25577,03/27/1947
26041,86,8151,07/01/2001
26042,111,11593,12/17/2045
26043,37,3952,09/09/2042
26044,61,19695,08/14/1906
26045,53,8045,02/04/2060
26046,54,21654,04/30/2068
26047,103,35651,03/28/1995
26048,70,10645,02/19/1940
26049,3,17486,01/24/1975
26050,22,39872,12/02/2054
26051,54,36828,05/27/2049
26052,24,24804,10/28/2053
26053,2,1993,11/27/1989
26054,56,29324,11/23/1997
26055,91,9293,02/27/1998
26056,14,1058,12/05/2008
26057,116,320,02/12/1967
26058,31,31342,09/17/2040
26059,37,18910,03/17/1951
26060,12,4310,06/15/1908
26061,97,38694,09/24/2038
26062,101,27792,06/20/1990
26063,55,8039,07/30/1925
26064,38,10864,04/18/2040
26065,110,23233,12/28/1962
26066,94,28033,02/18/1970
26067,26,15451,09/12/2069
26068,88,22637,09/16/1973
26069,85,7693,05/05/2036
26070,116,22213,11/11/1908
26071,2,4200,08/30/2018
26072,3,27282,04/12/1990
26073,85,28498,05/16/2065
26074,25,2544,03/06/1986
26075,18,39075,06/07/2052
26076,13,23624,02/18/1999
26077,82,17487,10/08/1984
26078,70,35680,01/21/2053
26079,59,5141,05/13/1939
26080,80,11993,01/12/2048
26081,49,29036,03/19/1995
26082,39,27135,03/22/1929
26083,20,17716,01/22/1982
26084,109,6479,12/26/2009
26085,39,29063,08/22/2022
26086,24,26926,08/25/1975
26087,4,2720,02/15/2065
26088,32,32990,01/02/1959
26089,88,9273,01/08/1952
26090,68,9958,02/01/2052
26091,112,14383,03/14/1928
26092,88,17425,10/14/1907
26093,111,8591,06/07/1958
26094,40,39414,03/14/1991
26095,10,25101,12/22/2054
26096,105,21274,05/22/1980
26097,65,16603,05/30/2055
26098,78,14883,02/27/1935
26099,45,31040,01/02/1913
26100,2,17812,01/01/1994
26101,82,38079,04/21/2027
26102,117,36633,07/16/2066
26103,116,498,01/29/1992
26104,111,14849,09/10/1939
26105,14,7450,03/30/1906
26106,90,9147,11/07/2004
26107,85,6705,12/19/2044
26108,22,13334,07/30/1924
26109,63,20671,07/01/1998
26110,107,14299,10/16/2053
26111,53,35767,10/15/2006
26112,57,18078,05/31/1944
26113,113,26868,01/03/2039
26114,24,32696,03/16/2025
26115,9,12658,08/29/2037
26116,46,23082,06/29/2016
26117,107,22208,12/30/2029
26118,75,16180,10/03/2066
26119,76,17146,12/16/1912
26120,13,35710,12/07/2049
26121,34,13409,04/18/1965
26122,101,37170,12/28/1946
26123,110,1072,06/01/1911
26124,94,36825,11/26/1925
26125,91,5570,03/12/2028
26126,67,21762,07/07/2038
26127,32,269,12/16/1927
26128,44,35989,12/08/1936
26129,113,10060,05/12/2022
26130,80,22132,05/10/2045
26131,66,35337,05/02/2021
26132,36,16157,03/29/2044
26133,29,16876,02/19/1994
26134,63,30848,11/07/1971
26135,7,2716,06/06/2052
26136,65,30251,01/22/2025
26137,10,23430,07/10/2008
26138,94,13876,12/07/2047
26139,44,3105,12/23/2023
26140,50,3704,06/28/2060
26141,92,36508,04/07/1916
26142,58,24807,12/03/2043
26143,33,14642,05/06/1999
26144,8,20406,06/30/1910
26145,33,34194,09/22/1989
26146,16,23299,04/09/1999
26147,20,32985,10/28/1988
26148,90,9236,12/23/2050
26149,54,3575,06/07/1900
26150,63,22406,12/14/1911
26151,70,24654,01/22/2001
26152,36,5885,12/03/1941
26153,2,6993,02/12/1975
26154,7,39015,05/05/2001
26155,98,20496,04/30/1983
26156,60,30531,11/12/1992
26157,107,7434,05/13/2018
26158,88,10985,02/27/2015
26159,28,8785,07/30/2008
26160,65,26995,05/12/1991
26161,119,12761,10/29/1961
26162,43,33769,10/11/2068
26163,14,9727,01/25/2025
26164,29,17766,11/11/1945
26165,92,38938,10/27/1929
26166,45,11742,03/06/1982
26167,107,20205,12/20/2066
26168,114,26088,08/24/2046
26169,100,13515,07/02/1932
26170,46,13667,12/21/1942
26171,25,14959,11/07/1932
26172,31,34250,07/20/1900
26173,66,7190,05/09/2013
26174,92,34787,04/15/1967
26175,33,9889,12/19/2036
26176,108,32796,11/19/1944
26177,18,15510,12/14/1954
26178,28,32325,06/04/1980
26179,20,3675,02/19/1981
26180,57,38357,11/27/1921
26181,79,7177,07/16/2052
26182,93,36008,05/11/2059
26183,86,34790,12/13/2058
26184,114,20942,06/21/2040
26185,58,7373,05/20/1911
26186,67,27598,12/14/2070
26187,84,9693,11/14/1907
26188,2,3804,12/28/2039
26189,107,7831,03/18/2067
26190,19,13064,10/25/1987
26191,118,17617,03/11/2055
26192,23,14620,06/29/2026
26193,12,17943,09/09/1970
26194,15,31626,09/24/1911
26195,3,28738,06/22/1926
26196,54,15343,04/03/1959
26197,71,10321,10/24/1970
26198,78,23984,03/30/2068
26199,5,17434,09/13/1903
26200,80,26007,07/21/1975
26201,64,11226,02/24/1993
26202,69,25190,07/14/2048
26203,33,23932,10/31/2013
26204,30,23616,04/06/1949
26205,30,10389,04/26/1989
26206,88,5013,02/16/1960
26207,4,39284,04/04/2060
26208,63,36925,03/10/2025
26209,75,7068,12/03/2005
26210,25,30833,05/05/1923
26211,56,13048,11/15/1984
26212,71,12586,08/26/1971
26213,15,36570,04/07/2011
26214,5,11854,01/17/2009
26215,48,12275,05/06/1941
26216,33,8860,07/15/1949
26217,35,38641,09/25/1923
26218,105,23602,05/21/2026
26219,75,35651,03/29/2040
26220,84,26286,02/22/2025
26221,76,14107,01/25/2068
26222,8,15687,02/02/1905
26223,63,17063,11/22/1970
26224,11,13564,03/15/1957
26225,56,7569,09/11/1915
26226,91,29171,08/13/1957
26227,95,11765,11/15/1933
26228,52,21516,08/23/1941
26229,88,30933,01/21/1949
26230,84,35408,04/29/1924
26231,17,13012,07/17/1905
26232,33,14360,04/13/1964
26233,66,2138,10/18/1930
26234,50,25296,12/23/2027
26235,25,15669,02/27/2069
26236,79,32678,06/10/1940
26237,29,39748,03/18/2018
26238,80,28922,07/31/2028
26239,43,5381,12/14/2040
26240,110,4206,01/19/1984
26241,54,24903,01/22/1959
26242,3,25723,03/23/2063
26243,79,19124,01/17/1931
26244,51,38137,12/03/2009
26245,84,39106,02/23/1984
26246,16,26122,09/25/1938
26247,83,3173,02/02/2011
26248,20,2808,01/11/1961
26249,100,11299,07/24/2059
26250,37,23018,06/20/1962
26251,75,11268,08/24/1941
26252,8,10923,12/06/1946
26253,27,20924,05/27/1920
26254,25,27734,07/20/1994
26255,87,3806,11/29/1912
26256,76,7512,11/22/2018
26257,101,17917,03/28/1945
26258,60,32318,06/07/1934
26259,56,32769,05/16/1970
26260,78,7491,02/01/1914
26261,44,3646,08/19/2040
26262,32,6082,06/26/1974
26263,104,23042,10/24/1980
26264,66,21007,10/27/1938
26265,3,25129,02/19/1910
26266,54,38474,09/26/2013
26267,32,7934,04/11/2028
26268,18,19146,09/09/2053
26269,62,25394,02/19/2054
26270,61,36656,02/03/2022
26271,23,38604,07/06/2056
26272,42,32900,03/11/1973
26273,117,16408,11/12/1921
26274,66,18447,09/14/2033
26275,70,6884,02/19/2031
26276,36,38900,04/26/1964
26277,101,28914,04/22/1981
26278,99,11927,01/24/1900
26279,43,24735,07/03/2009
26280,92,32679,01/22/1986
26281,59,26070,05/02/2008
26282,20,31529,04/14/2045
26283,85,32310,10/28/2022
26284,70,844,12/05/1953
26285,40,12212,03/02/1963
26286,50,32674,01/30/1901
26287,101,13348,10/29/1958
26288,84,31724,05/20/2009
26289,98,12093,03/24/2002
26290,90,22430,10/22/1980
26291,15,31974,07/06/1957
26292,21,1866,03/23/1905
26293,41,12059,11/12/1993
26294,79,32522,03/14/1990
26295,83,27657,11/30/1918
26296,108,36544,04/27/1952
26297,26,39003,07/10/2042
26298,50,6987,02/19/2040
26299,66,8648,09/18/1924
26300,102,34059,06/12/1908
26301,78,32828,02/16/1915
26302,98,31932,04/10/2003
26303,60,38094,08/07/1909
26304,84,16803,03/04/1997
26305,97,12723,01/01/1935
26306,44,20444,03/04/1989
26307,108,7818,02/26/2034
26308,34,31888,03/24/1900
26309,120,24307,09/21/1958
26310,60,27977,11/01/1938
26311,73,28310,03/04/2033
26312,45,240,01/10/1976
26313,6,25885,09/02/1958
26314,81,30248,07/28/2018
26315,10,27016,05/08/2035
26316,86,20187,11/24/1906
26317,20,14334,08/02/2009
26318,117,18282,02/22/1978
26319,99,16940,08/10/1995
26320,84,38274,11/22/1949
26321,111,34722,05/06/1927
26322,29,39328,01/14/2070
26323,23,15921,04/26/1987
26324,66,18554,11/28/1947
26325,30,10157,04/08/1972
26326,105,30617,12/15/1935
26327,55,19175,02/07/2042
26328,41,33112,02/27/2001
26329,72,35339,07/12/1927
26330,73,35170,01/03/2027
26331,31,17616,09/13/1981
26332,19,28338,09/10/1928
26333,70,1605,09/24/2063
26334,111,649,06/26/2067
26335,114,7525,12/24/1994
26336,15,15482,10/19/1932
26337,105,1970,05/26/1938
26338,39,16172,06/10/2030
26339,99,37853,04/25/1999
26340,70,2846,09/20/1973
26341,15,5416,01/05/2017
26342,101,35199,12/24/1969
26343,60,11546,03/07/1941
26344,92,21057,12/02/1902
26345,48,4202,01/13/1963
26346,46,14289,07/13/1900
26347,100,29179,12/24/2062
26348,74,1239,02/07/2029
26349,78,4942,05/05/1975
26350,15,33732,10/09/2060
26351,85,21262,01/20/2038
26352,61,32125,08/31/1950
26353,91,12842,08/20/2032
26354,73,11625,07/06/1907
26355,59,31269,11/09/1996
26356,20,25761,03/20/1951
26357,76,3837,02/02/1954
26358,54,9045,08/26/2005
26359,25,2251,06/18/2015
26360,72,6245,01/17/2027
26361,25,29063,10/03/2036
26362,50,35758,04/03/2054
26363,58,9709,02/18/2017
26364,67,7882,09/04/1951
26365,10,25051,03/05/1966
26366,9,1284,02/24/1971
26367,78,26005,03/06/2020
26368,120,20305,03/13/1950
26369,76,20052,11/16/2027
26370,23,10317,02/09/1995
26371,108,27614,08/26/1965
26372,3,11818,01/02/2033
26373,58,13814,12/02/2015
26374,8,4272,02/16/1958
26375,108,5193,05/30/1952
26376,79,16744,05/10/2053
26377,77,15429,05/02/1931
26378,100,19893,01/16/1910
26379,95,36037,05/31/1968
26380,76,18778,09/12/2006
26381,57,19206,06/03/1981
26382,61,37382,08/11/2036
26383,18,30672,10/29/1909
26384,96,10520,11/21/2003
26385,13,23333,01/24/2058
26386,40,4845,09/19/1954
26387,16,14097,07/13/1990
26388,80,30496,06/01/1970
26389,104,8387,06/15/1978
26390,24,9411,10/31/2043
26391,105,19895,01/05/1963
26392,87,7527,01/09/2022
26393,48,15806,05/15/2050
26394,17,38898,06/02/1935
26395,65,21718,12/17/2005
26396,5,6786,11/22/1939
26397,72,24606,12/13/2030
26398,82,39537,09/04/1981
26399,8,10548,03/19/2048
26400,33,10657,04/07/2068
26401,106,19779,12/09/1933
26402,59,9066,12/02/1955
26403,61,7115,04/02/2041
26404,73,8011,02/06/2002
26405,107,21303,01/12/1976
26406,93,20585,03/25/1923
26407,104,23363,04/16/2047
26408,67,23511,10/12/1908
26409,102,19758,09/11/1958
26410,17,28252,05/04/2008
26411,78,4590,06/11/2027
26412,116,26767,02/08/1960
26413,102,37777,12/04/1929
26414,45,39787,04/17/2049
26415,4,7728,06/27/2043
26416,96,35133,10/02/1973
26417,106,3466,07/13/1978
26418,56,14265,10/20/2023
26419,44,29705,09/11/1986
26420,88,23923,01/27/1983
26421,88,29237,06/17/2040
26422,37,15360,08/31/1980
26423,20,25920,02/10/1987
26424,92,21668,05/06/2007
26425,5,21415,04/14/1903
26426,74,22934,01/24/2028
26427,65,15166,05/18/2000
26428,4,33360,05/12/1916
26429,1,17545,03/04/2033
26430,91,3216,03/18/1914
26431,107,653,02/21/2004
26432,91,21680,04/03/2048
26433,85,1045,12/18/1993
26434,90,33462,01/09/2024
26435,86,13482,02/13/2057
26436,12,12790,04/09/2010
26437,53,2453,12/15/2006
26438,57,22131,09/10/2019
26439,58,4944,10/23/2008
26440,30,2259,07/08/2034
26441,85,16360,08/14/1999
26442,111,35334,04/04/2043
26443,114,39849,01/13/1928
26444,104,19789,09/09/1923
26445,111,8373,08/21/2061
26446,93,24449,02/24/1930
26447,105,34739,06/13/1924
26448,29,2982,03/21/1917
26449,79,34609,02/16/1918
26450,99,28301,02/21/2036
26451,89,20854,11/24/1950
26452,28,25178,09/16/2050
26453,102,14570,10/01/1941
26454,86,25170,12/09/1995
26455,42,29804,07/12/2046
26456,112,36230,12/10/1900
26457,43,1198,02/09/1965
26458,59,20121,05/17/1960
26459,33,10512,04/04/1948
26460,29,27075,09/27/1980
26461,17,852,07/14/2015
26462,112,11453,03/15/1952
26463,113,5452,05/30/1945
26464,18,34896,01/25/2009
26465,72,31439,01/16/2012
26466,107,10018,07/19/2030
26467,45,31677,03/20/1969
26468,48,29266,08/14/2000
26469,74,17703,04/19/2070
26470,34,34365,10/22/2012
26471,24,27141,10/30/1971
26472,95,36605,02/15/1918
26473,114,18559,04/29/2036
26474,87,39363,12/05/1900
26475,14,23624,03/24/2040
26476,81,14464,12/22/1952
26477,81,17252,09/02/2007
26478,71,24616,01/08/1913
26479,15,25592,10/20/1959
26480,12,17995,06/18/2068
26481,75,26707,06/24/1940
26482,2,37676,12/13/1985
26483,28,25688,04/03/2033
26484,50,39362,04/29/2059
26485,78,5943,09/29/2017
26486,78,14478,12/30/1976
26487,39,20128,01/05/1919
26488,77,23170,12/03/2048
26489,104,29677,01/27/1959
26490,3,664,02/24/1944
26491,113,29041,02/23/2040
26492,99,39443,11/01/2023
26493,27,23659,10/18/1997
26494,114,27553,09/11/1948
26495,99,24721,01/20/2038
26496,56,37661,03/07/1978
26497,96,38037,08/20/2021
26498,119,38698,10/06/1952
26499,74,35198,02/18/1942
26500,22,24206,05/14/1960
26501,120,20772,07/15/1917
26502,26,31787,06/14/1950
26503,45,24355,11/15/1941
26504,72,29211,12/15/1976
26505,39,36643,10/20/2025
26506,100,8955,07/14/2002
26507,55,37454,02/15/1943
26508,51,5001,01/12/1930
26509,77,676,06/28/1958
26510,95,18002,10/26/1950
26511,62,8168,09/21/1931
26512,34,7758,06/21/2004
26513,77,25010,01/30/1913
26514,70,31505,05/03/2004
