adoption_id,owner_id, dog_id, adoption_date
8246,7338,4378,07/25/2005
8247,5946,3840,02/04/1909
8248,5058,483,04/22/1965
8249,3079,29208,04/20/1958
8250,8152,7193,08/28/1995
8251,1607,12231,05/27/1988
8252,23,28865,12/28/2050
8253,39,25310,03/07/1921
8254,4404,37518,11/01/2012
8255,9309,12898,11/25/2065
8256,6254,21330,08/12/1934
8257,6647,27947,02/05/1968
8258,1132,2472,07/05/1996
8259,595,9130,06/09/2008
8260,2354,38447,03/15/1991
8261,351,20986,08/29/1945
8262,1132,7054,08/18/1916
8263,1117,1582,03/07/2043
8264,7997,26125,07/07/1942
8265,4103,19915,02/19/2003
8266,5493,24218,03/19/1960
8267,2610,26776,01/11/1984
8268,7857,36193,05/10/1929
8269,2451,39754,02/09/2045
8270,9042,7495,01/28/1905
8271,7661,6395,06/26/1986
8272,7540,526,09/05/2041
8273,6206,21702,08/29/2009
8274,6378,37113,09/03/1997
8275,8428,3679,03/19/1918
8276,6681,22640,02/24/2025
8277,2981,14783,02/20/2063
8278,8030,28441,10/01/2059
8279,3563,23729,04/01/1914
8280,1472,26970,11/15/1926
8281,1604,1574,10/22/2031
8282,3734,12833,07/09/2029
8283,7380,4908,10/30/2048
8284,3738,28300,08/21/2001
8285,3890,26086,01/27/1935
8286,8050,30031,10/25/2025
8287,150,23107,10/27/1922
8288,504,18746,08/23/1915
8289,3296,25039,08/11/2042
8290,71,843,03/07/2041
8291,1441,28708,07/24/1901
8292,1286,38408,08/16/1902
8293,5742,17885,10/11/1957
8294,7246,9041,07/12/1975
8295,4517,38678,07/15/1943
8296,4011,24152,08/29/1949
8297,841,23295,05/22/2051
8298,7779,13930,05/18/1946
8299,947,8587,07/28/1910
8300,4759,37439,12/21/1927
8301,4487,21027,01/03/2011
8302,8820,12487,05/09/1996
8303,2076,22873,09/13/2047
8304,640,24462,07/26/2052
8305,8430,16609,09/04/1999
8306,6218,8396,01/06/1992
8307,1325,19680,01/05/1904
8308,5257,28919,06/09/2009
8309,3772,21139,10/05/1920
8310,7438,1127,04/23/2063
8311,8986,32275,02/03/2070
8312,256,20127,07/03/2032
8313,4544,6196,09/10/1985
8314,7154,38240,07/12/1905
8315,4225,3377,05/23/1922
8316,1611,2874,09/28/2051
8317,1711,29643,05/17/1914
8318,3932,20194,08/28/2039
8319,6187,11322,09/24/1957
8320,6495,5379,02/16/2049
8321,5495,17321,02/15/2038
8322,2339,10238,10/05/1976
8323,4293,7900,12/24/1912
8324,1307,5404,06/06/1921
8325,9343,11281,02/26/1937
8326,9391,10042,06/29/2053
8327,4710,9850,03/18/1946
8328,7410,29668,03/11/1903
8329,8244,29274,04/05/2038
8330,8173,23214,05/15/1946
8331,6981,10944,09/14/1992
8332,7693,2635,08/09/2002
8333,3850,10903,10/07/1981
8334,9921,14791,07/25/2044
8335,4414,37099,02/08/1919
8336,8862,28792,11/28/1939
8337,296,6538,05/23/1916
8338,9586,16835,04/26/2039
8339,1870,2088,07/17/2043
8340,5113,7842,10/08/2043
8341,3892,20114,01/23/1929
8342,3753,39040,05/27/1907
8343,865,21705,10/22/1955
8344,9328,3547,11/04/2031
8345,3493,13730,04/14/1944
8346,6555,16163,12/30/2021
8347,3739,25210,01/19/2025
8348,4203,20651,01/31/1927
8349,6086,22702,03/11/2067
8350,3905,3250,04/13/2019
8351,7687,24944,07/04/2017
8352,579,4400,12/08/2046
8353,6035,767,10/23/2037
8354,8707,18752,11/17/1959
8355,7010,25892,02/08/1969
8356,6027,19022,10/26/1947
8357,4670,28081,09/24/1920
8358,8254,37394,01/07/1920
8359,3860,1789,05/20/2032
8360,9330,17685,08/04/1997
8361,9587,6183,08/01/2067
8362,7050,34892,11/29/2058
8363,6463,24353,07/14/1988
8364,4141,35858,12/15/1974
8365,6722,16476,02/07/2060
8366,7497,36248,02/28/2032
8367,7392,16267,06/02/2022
8368,4840,30667,02/04/2010
8369,9587,27934,02/22/2026
8370,184,30,09/18/1984
8371,4311,2349,12/22/2032
8372,6267,30475,05/19/1903
8373,3999,34543,04/20/1923
8374,4622,25954,02/18/2069
8375,4381,10964,11/09/2023
8376,7555,35347,09/01/2030
8377,1428,17364,07/07/2004
8378,7414,8644,04/20/2037
8379,5853,5199,03/19/2030
8380,2171,2466,02/13/2021
8381,8026,32211,07/21/1961
8382,1775,34860,03/11/1949
8383,645,2147,03/12/2005
8384,4578,22135,10/06/1920
8385,8684,21975,01/03/1923
8386,1742,13288,04/06/1963
8387,7238,25357,10/19/2000
8388,6502,28872,04/06/1997
8389,5393,15696,06/04/2003
8390,34,19164,09/01/1966
8391,5965,17324,11/15/1978
8392,1086,30096,08/25/1992
8393,8219,30761,08/26/1909
8394,6807,28875,10/17/2046
8395,4878,2184,01/17/1939
8396,1517,9968,05/24/1960
8397,248,2431,11/19/1959
8398,6039,1626,04/19/1922
8399,7605,15108,05/09/1974
8400,8887,23928,05/20/2049
8401,5277,20745,04/01/2063
8402,5646,9591,08/30/1957
8403,3963,6808,02/14/1993
8404,7601,28858,04/03/1956
8405,2084,10934,10/22/2067
8406,9317,23108,02/02/1940
8407,2657,28818,06/04/2056
8408,6511,35575,04/25/2031
8409,5072,32520,09/13/1939
8410,3069,3848,12/15/2032
8411,856,35201,02/10/1979
8412,906,391,12/19/2038
8413,8931,6771,11/09/2063
8414,6553,15687,01/10/1945
8415,2985,22715,06/12/1945
8416,7581,22529,04/22/2029
8417,3392,31571,12/30/1963
8418,2203,38796,11/08/1919
8419,8628,15524,03/08/1927
8420,5809,8084,08/11/1922
8421,1542,15235,08/03/2059
8422,7606,20858,10/31/2053
8423,8374,32351,03/26/1932
8424,4239,7,10/10/2044
8425,7532,38375,05/23/1912
8426,9587,615,08/02/1908
8427,7382,12596,04/28/1949
8428,1153,15642,08/29/2042
8429,4377,2526,07/08/1979
8430,7106,16399,01/13/2009
8431,3841,32698,09/28/1931
8432,9265,9318,09/10/2019
8433,6564,13101,10/13/2003
8434,3230,30116,03/15/1915
8435,1691,1251,11/13/1997
8436,2082,19080,06/01/1943
8437,9988,14404,10/08/2013
8438,3156,37998,02/28/1935
8439,3579,20107,04/14/2016
8440,9227,38306,06/12/2032
8441,2105,11331,10/27/1982
8442,253,3045,10/22/2041
8443,2742,26904,01/09/2065
8444,3247,22674,12/26/2030
8445,7982,26233,01/08/2030
8446,6254,15493,11/26/1998
8447,7768,25935,09/05/2063
8448,2739,33368,11/25/2043
8449,6782,9703,05/27/2010
8450,6514,1395,07/04/1939
8451,192,30853,03/05/2056
8452,3176,16143,01/23/1929
8453,2397,7424,01/09/1913
8454,5760,20231,08/28/2045
8455,5663,4830,12/26/2056
8456,4875,16695,03/13/1998
8457,3502,33735,03/08/2066
8458,771,38269,11/09/2033
8459,9301,16582,01/08/1995
8460,7485,32673,01/22/1998
8461,9598,34711,06/02/2046
8462,2252,32806,10/27/1987
8463,9227,29846,07/08/2059
8464,4685,13445,03/21/1985
8465,6214,8739,07/12/1933
8466,173,29850,06/18/2013
8467,7613,39609,05/17/1998
8468,376,37230,12/29/1954
8469,2553,2507,03/28/2065
8470,819,1119,10/21/2053
8471,4142,8688,10/23/2035
8472,4479,26320,11/06/2062
8473,1196,4390,06/01/1932
8474,2525,39031,05/18/1961
8475,7059,13571,08/09/2006
8476,3577,7575,11/25/1988
8477,5423,27397,09/13/1906
8478,5333,14588,10/02/1981
8479,6348,9733,04/24/1960
8480,8582,12903,02/14/2068
8481,584,7500,04/17/2047
8482,7621,348,12/20/1921
8483,2265,27880,06/26/2047
8484,8557,23247,11/24/1964
8485,7669,16475,07/11/1957
8486,9295,29670,06/03/1940
8487,944,24672,01/30/1942
8488,3288,16557,07/28/1910
8489,6507,13912,07/28/1989
8490,4489,3471,02/18/1922
8491,1235,34978,06/01/2054
8492,3870,13249,10/15/1941
8493,7921,35986,07/16/2048
8494,459,11941,06/03/1980
8495,7613,2500,06/04/1971
8496,2990,23660,01/14/1988
8497,9364,34060,07/27/1988
8498,9284,37810,10/07/1964
8499,9046,16733,08/21/2046
8500,8815,34698,08/13/2017
8501,4561,3012,09/09/2017
8502,6883,33554,01/06/1997
8503,543,15852,11/23/1903
8504,3124,15535,09/12/1939
8505,496,2705,03/24/2057
8506,4724,72,02/13/1932
8507,7098,5011,11/01/1904
8508,6238,36217,05/26/1939
8509,2495,39874,05/22/1991
8510,5030,27906,06/22/2020
8511,6843,36794,10/02/1935
8512,178,16170,08/17/2022
8513,8427,24240,11/30/1962
8514,4679,33335,10/07/1941
8515,5708,18482,12/21/1978
8516,1091,19445,02/18/1954
8517,6842,38578,08/08/1908
8518,2809,27800,03/09/1989
8519,6805,14032,12/24/1901
8520,8080,23095,08/06/2019
8521,4472,35062,11/11/1915
8522,9116,26954,07/06/2035
8523,6546,27199,07/10/1923
8524,4841,35330,05/02/1921
8525,7900,28417,11/01/1916
8526,2726,37312,03/01/1920
8527,3980,16230,01/05/1983
8528,3020,5413,07/06/1982
8529,5240,745,03/19/2023
8530,549,16338,01/14/1933
8531,6094,33658,05/30/1932
8532,5732,17744,12/05/1911
8533,3861,14742,02/13/1999
8534,3196,30965,01/22/1905
8535,2588,618,05/31/1929
8536,9065,21955,06/29/1957
8537,9226,17807,04/20/2047
8538,5563,30752,06/13/1932
8539,9003,35984,11/08/1979
8540,3988,21393,07/02/2024
8541,7779,38107,12/11/2017
8542,3591,20964,09/03/1912
8543,1217,36791,08/23/1968
8544,3189,34906,07/23/2043
8545,1892,19869,10/25/1930
8546,2589,5150,04/20/1972
8547,7757,7159,12/18/2025
8548,4761,244,12/24/2063
8549,7731,18272,04/04/1987
8550,444,1470,12/28/2031
8551,6465,31230,01/13/2050
8552,996,34486,10/19/1933
8553,2739,5839,02/26/2059
8554,285,10457,05/31/1978
8555,9684,10914,07/27/2001
8556,5002,23999,10/27/1957
8557,8042,23338,12/02/1944
8558,3628,31722,06/18/1929
8559,5655,8327,11/20/1919
8560,7728,19167,01/31/2068
8561,3261,21850,10/31/2069
8562,5972,6203,05/20/2023
8563,1704,6021,09/06/1922
8564,7045,20018,06/16/2023
8565,4339,9133,02/02/2037
8566,9785,32660,08/05/2032
8567,8587,16320,03/08/1903
8568,1603,25884,12/12/1902
8569,1928,727,12/19/2054
8570,7355,16055,11/01/1905
8571,3952,27401,03/30/2054
8572,8955,5531,01/20/2010
8573,2818,14447,10/15/1916
8574,4858,20546,07/20/2070
8575,3812,30391,03/04/1961
8576,1146,23481,03/26/1965
8577,5058,8879,10/29/1999
8578,7737,33661,05/20/2009
8579,8210,38390,02/25/1911
8580,642,2242,08/20/1957
8581,9633,21186,05/16/1971
8582,8904,17238,10/07/2069
8583,6167,3484,01/05/2030
8584,7113,8733,11/29/2043
8585,4822,25362,03/25/1977
8586,7544,6622,10/25/1999
8587,2859,7145,06/28/1966
8588,9139,1566,11/07/2000
8589,2079,34551,01/14/1907
8590,6890,38761,02/18/1991
8591,5230,16751,09/10/2067
8592,4629,907,03/24/2052
8593,6395,1534,02/11/2031
8594,9973,23497,09/07/2025
8595,2547,19495,02/11/1995
8596,4586,8744,04/28/1923
8597,1138,38501,04/27/2015
8598,5657,7202,04/29/2037
8599,9249,14785,10/19/1949
8600,2308,17524,01/16/1984
8601,3776,24478,12/21/2021
8602,1394,15232,06/02/2026
8603,9845,5639,12/03/1955
8604,1440,4546,09/24/1976
8605,9304,28012,10/01/1919
8606,3343,28204,06/06/1931
8607,7828,18685,07/27/2019
8608,6694,968,05/26/1967
8609,6040,17320,07/13/1992
8610,8249,36975,08/07/1924
8611,726,16110,05/23/2049
8612,1114,11218,01/22/2068
8613,221,12718,07/20/2070
8614,8809,35420,09/16/2015
8615,2053,25713,02/13/2040
8616,1180,37240,09/24/2000
8617,9152,6679,04/23/2014
8618,658,13185,02/16/1928
8619,6900,37551,06/18/2046
8620,6417,16663,08/19/1919
8621,6338,17600,05/31/1904
8622,2911,38962,09/25/2000
8623,2924,26110,06/02/2024
8624,9115,19333,12/12/2037
8625,9553,16556,02/19/2040
8626,8514,19045,08/18/1934
8627,9063,12182,08/05/1941
8628,3119,13103,06/11/2033
8629,5011,29699,09/17/1986
8630,6682,31739,08/01/2027
8631,508,36877,07/19/1955
8632,1590,35718,02/08/1997
8633,456,3953,11/06/2005
8634,5120,35033,07/02/2058
8635,9151,3301,01/23/1913
8636,7757,38448,11/13/1919
8637,9048,3030,11/10/2020
8638,7324,33910,08/13/1911
8639,7715,27948,07/08/1938
8640,6514,7096,03/28/2024
8641,1865,9304,07/22/1901
8642,1441,138,11/12/1961
8643,2031,16058,06/15/1970
8644,7297,33755,02/06/2001
8645,3463,14463,09/11/1995
8646,5610,1397,11/15/2058
8647,2753,19648,09/24/2020
8648,5627,35427,06/10/1959
8649,3344,22160,11/26/1930
8650,9722,33562,10/27/1995
8651,5172,5841,09/14/1965
8652,7863,8597,03/07/1956
8653,6057,18070,01/03/2068
8654,1913,22326,04/23/1902
8655,1099,6420,12/07/1959
8656,6453,30836,01/22/2025
8657,2942,17720,10/12/2000
8658,7766,2207,12/06/2028
8659,1701,23888,12/24/1906
8660,7819,22960,05/08/2054
8661,9939,11751,07/15/1938
8662,3256,29114,06/08/1941
8663,3084,36413,09/18/1959
8664,3767,9081,06/06/2045
8665,9955,26827,05/01/2045
8666,3689,11603,04/26/1982
8667,4356,3014,02/21/1979
8668,1365,29323,02/07/1948
8669,6532,14508,01/27/1917
8670,4638,27945,03/31/2066
8671,8141,26888,01/30/2070
8672,2219,12900,11/07/1930
8673,2638,38550,05/13/1905
8674,5419,25312,10/25/1991
8675,950,13216,07/09/2039
8676,9036,37496,07/11/2044
8677,8685,30765,10/16/1908
8678,7970,32305,01/14/2033
8679,2334,8572,01/28/2042
8680,6587,13518,06/21/1982
8681,267,22480,07/11/1983
8682,1178,35950,03/14/2012
8683,3874,32101,03/24/2064
8684,3426,21888,01/19/1965
8685,4500,17047,02/17/2046
8686,8702,13135,05/05/2022
8687,3147,12208,09/19/1965
8688,3836,37254,10/15/2013
8689,9864,36560,05/06/2013
8690,4792,17381,10/13/2027
8691,8862,1556,12/02/2036
8692,4014,14676,07/13/1920
8693,7187,12733,07/07/1952
8694,2539,28954,12/14/1992
8695,9357,6347,07/18/2064
8696,2498,36077,07/18/2005
8697,9242,5637,09/18/2033
8698,4588,34344,01/27/1962
8699,7965,22153,04/22/2012
8700,4659,19966,04/24/2016
8701,2475,22650,03/10/2066
8702,1834,10594,04/24/1980
8703,1246,23872,02/24/1909
8704,4319,3940,12/30/1912
8705,9100,24767,08/21/2005
8706,7810,1573,01/01/2028
8707,8682,37131,01/09/1996
8708,2729,17505,02/19/2018
8709,2149,27190,09/23/2016
8710,5667,3586,04/23/2045
8711,1155,38763,06/25/1935
8712,182,27899,11/08/2009
8713,5343,23316,12/17/2063
8714,1744,8572,01/04/1923
8715,8915,20353,10/28/2009
8716,7036,7882,06/13/1996
8717,3853,28113,05/07/2019
8718,5849,8653,08/04/1973
8719,3412,22229,10/16/1930
8720,2647,1623,05/31/1991
8721,9178,36063,11/17/1971
8722,7294,39833,10/04/1961
8723,8348,16062,09/02/1951
8724,9987,12541,01/26/1976
8725,7957,6920,09/09/1976
8726,6450,11253,10/17/1985
8727,2468,14112,03/28/2052
8728,2046,24082,01/06/1944
8729,8270,1834,06/13/1966
8730,7454,29370,09/06/1960
8731,9506,32839,10/17/1951
8732,679,38933,11/28/1996
8733,9136,22842,11/28/1967
8734,9874,35083,04/24/2005
8735,8933,25012,07/18/1912
8736,1646,38823,11/17/1911
8737,2138,7363,06/05/2008
8738,344,39390,09/08/1944
8739,4913,33460,06/12/2056
8740,5484,31064,04/10/1997
8741,9190,25356,09/20/1925
8742,4813,38483,02/10/1955
8743,8930,22056,09/13/2053
8744,1056,20336,01/28/2027
8745,9394,10363,08/01/2058
8746,4135,29217,09/14/1900
8747,4058,33106,07/27/1931
8748,5272,33185,06/08/1978
8749,184,33452,01/05/1925
8750,2107,24490,09/06/1957
8751,2383,21141,12/09/2041
8752,713,39412,03/08/1909
8753,2726,3754,02/10/2031
8754,5056,22872,04/23/1921
8755,7777,24176,02/19/2007
8756,3774,10127,07/06/1936
8757,9509,38797,03/22/1922
8758,9621,36729,01/05/1932
8759,9136,16006,09/04/1982
8760,7290,25897,05/25/1921
8761,8082,3074,05/23/2003
8762,4752,33180,06/28/2008
8763,7320,9166,05/14/2057
8764,4232,1721,02/26/2058
8765,83,20860,04/07/2006
8766,3899,29457,11/06/1919
8767,8528,18134,07/30/1933
8768,5404,13446,08/18/1962
8769,4186,12622,08/31/2048
8770,1181,31649,01/07/2021
8771,7857,29647,04/24/1943
8772,892,10259,08/12/1925
8773,4941,4941,12/01/2001
8774,206,18079,10/20/1973
8775,2127,29059,12/23/1900
8776,3504,37321,06/04/1984
8777,7503,18155,06/20/1986
8778,8142,29705,10/04/2006
8779,2735,5889,09/19/1919
8780,5712,8859,08/19/2055
8781,9322,15303,11/12/1902
8782,469,22029,04/19/1946
8783,244,8656,09/10/1978
8784,1221,30124,07/22/2015
8785,3567,28444,04/27/1904
8786,9930,20559,10/23/1900
8787,4878,18776,07/13/2029
8788,854,35613,02/13/2018
8789,2192,35174,12/10/1925
8790,4741,9848,03/06/2047
8791,7012,280,12/05/1970
8792,3231,36804,10/27/2050
8793,18,10892,06/03/1941
8794,4974,19438,11/13/1919
8795,3478,11684,10/01/2025
8796,5185,34282,09/18/2038
8797,8221,38510,11/03/1944
8798,2814,19034,12/09/2045
8799,2376,28180,12/22/2051
8800,4072,24648,05/14/1926
8801,5475,34354,02/18/2023
8802,9346,5161,07/09/1963
8803,7761,12166,03/13/2047
8804,3223,21051,04/09/1996
8805,3554,11597,11/24/1980
8806,9786,8573,04/19/2058
8807,9832,4439,01/01/1918
8808,3518,9946,12/15/1910
8809,3700,14663,05/06/1965
8810,1737,10750,05/14/2027
8811,4359,258,12/17/2024
8812,8738,18313,05/13/1982
8813,4657,25026,02/19/1994
8814,807,37401,09/28/2030
8815,2498,13658,01/19/1904
8816,3163,18089,02/18/1934
8817,6683,440,04/12/2002
8818,9395,7163,06/09/2012
8819,2977,1399,06/02/1993
8820,1989,3313,07/27/1947
8821,4152,16463,09/04/1912
8822,5496,9704,10/31/2019
8823,9307,14738,03/27/1966
8824,5808,39605,05/03/1923
8825,5904,4133,10/30/1950
8826,9088,19972,02/08/2048
8827,7865,24416,02/06/1960
8828,6026,30067,08/30/2019
8829,2237,12966,03/19/2064
8830,9102,28843,02/28/2015
8831,2065,39269,11/12/1973
8832,5010,32254,10/15/1972
8833,928,39576,03/21/1953
8834,9012,24744,11/02/2054
8835,6715,37263,01/22/2014
8836,6787,33046,10/13/1983
8837,5127,65,03/25/1946
8838,1688,39607,08/10/1990
8839,6559,13808,11/28/2055
8840,6049,35548,01/13/1941
8841,5480,14088,08/02/1922
8842,7134,4410,09/11/2016
8843,9325,10112,12/18/1963
8844,9403,5063,12/20/1972
8845,1113,37187,05/09/1916
8846,4247,23121,12/01/1988
8847,2091,18456,10/04/2041
8848,8348,51,09/07/2028
8849,6040,3080,11/04/2067
8850,4279,29139,06/16/2042
8851,27,1792,08/15/1950
8852,8004,5127,11/03/1941
8853,9258,4366,10/17/1946
8854,1409,25543,03/05/1937
8855,4481,35057,05/07/1914
8856,1595,26810,09/01/1983
8857,1900,2599,03/28/1966
8858,6333,25264,07/16/2012
8859,484,12273,02/01/1952
8860,9785,11170,02/12/1900
8861,287,13498,03/19/1903
8862,7231,27461,08/24/2026
8863,7374,9897,09/10/1936
8864,6417,13228,11/20/1982
8865,5932,25906,11/10/2056
8866,9844,34232,02/26/1980
8867,5711,21040,06/05/2039
8868,5588,30236,07/21/2006
8869,4005,19043,09/30/2054
8870,1564,22611,10/19/2003
8871,5089,17569,06/19/1971
8872,4615,21846,12/03/2003
8873,8353,10857,11/16/2001
8874,4556,1961,06/26/1970
8875,7414,30923,12/03/2053
8876,5235,8259,11/08/1934
8877,2783,16775,07/25/2047
8878,5917,23930,06/22/2040
8879,9738,22038,01/24/2028
8880,3056,16449,11/12/1964
8881,130,33878,05/05/1968
8882,9970,22290,10/05/2020
8883,8063,17034,11/15/2069
8884,1854,913,04/09/2027
8885,6407,5891,09/18/1954
8886,1274,20774,12/13/1969
8887,6996,23950,04/21/1936
8888,9732,17941,04/29/1983
8889,3756,32846,06/13/1908
8890,3115,38730,12/08/1918
8891,9301,5478,01/01/2025
8892,6285,37582,08/02/1982
8893,2055,24453,03/14/2001
8894,510,556,06/25/2006
8895,8953,23985,11/26/2055
8896,2184,29227,08/31/1941
8897,4501,14924,08/07/2024
8898,7065,4173,03/23/1944
8899,9037,29587,06/10/1900
8900,7298,39686,03/02/1904
8901,5523,33773,09/14/2013
8902,3989,17907,08/02/2019
8903,1613,3120,07/08/2065
8904,5752,23169,07/17/1949
8905,3498,520,08/04/2055
8906,9650,24624,05/31/1968
8907,2507,19607,03/17/1905
8908,3055,17403,11/04/2056
8909,5801,626,03/07/1999
8910,7187,2604,01/16/1937
8911,4743,17872,09/12/1986
8912,8572,17210,09/22/2057
8913,7139,8167,06/04/1995
8914,2634,29111,10/22/1969
8915,7331,32008,04/02/2056
8916,2601,37493,10/23/1989
8917,3382,12304,05/20/1979
8918,3888,17627,10/17/1962
8919,926,28285,12/28/1919
8920,2916,6874,03/03/2007
8921,9149,16451,04/28/1909
8922,3824,24270,02/19/2028
8923,898,19440,06/24/2035
8924,3229,33452,03/14/1912
8925,4646,22763,04/19/1957
8926,9282,2816,10/20/2061
8927,8617,16212,06/06/2056
8928,1688,39005,06/09/2058
8929,9040,9082,06/11/2068
8930,4205,18028,04/24/1929
8931,3735,20055,04/29/1945
8932,3026,35127,11/23/1930
8933,4710,28218,03/25/1967
8934,3012,36651,10/10/1959
8935,7877,24766,09/24/2020
8936,414,23608,06/24/1973
8937,2057,28605,04/01/1921
8938,8412,6009,12/01/1913
8939,3354,9045,02/28/1904
8940,2163,10707,05/15/2016
8941,6130,5506,11/20/1930
8942,2723,21962,04/29/1965
8943,6219,8108,02/09/1934
8944,6920,15319,08/08/2070
8945,3768,32781,03/05/2024
8946,7973,12580,11/19/1928
8947,5559,15699,03/07/1990
8948,5219,35951,11/19/1920
8949,8831,32771,04/10/2024
8950,7594,7339,08/16/1911
8951,8669,18610,03/14/1921
8952,1144,28577,02/09/1974
8953,3069,8218,03/16/2052
8954,8788,25250,04/19/1952
8955,5379,23350,06/06/1916
8956,4970,2528,03/14/2064
8957,5288,4791,11/29/1960
8958,2036,4219,08/12/2036
8959,1283,30074,11/09/2013
8960,511,17359,03/19/2052
8961,4513,16273,09/05/1902
8962,346,28162,01/19/1939
8963,8693,12889,03/25/1941
8964,7706,39003,08/28/1992
8965,2025,10004,12/08/2042
8966,2466,441,05/23/1903
8967,3111,38088,04/19/2039
8968,8062,1024,07/02/2061
8969,2515,39554,06/18/2002
8970,1353,10530,11/13/2033
8971,6183,5182,01/07/1975
8972,2985,11813,08/20/1941
8973,7849,37810,02/07/1968
8974,2476,31322,01/20/1980
8975,6286,9548,10/23/2042
8976,1071,9768,10/16/1930
8977,4592,11462,02/10/2018
8978,8151,23179,07/09/1965
8979,68,36027,04/19/1978
8980,9224,21813,11/06/1975
8981,799,23609,10/26/1950
8982,7000,39660,03/17/1938
8983,1868,8024,04/22/1956
8984,1237,15030,10/10/1905
8985,524,36604,09/22/1923
8986,6144,28405,09/23/2053
8987,6429,34111,04/29/1944
8988,6073,1485,07/31/1910
8989,841,39935,02/06/2028
8990,87,9196,10/13/1925
8991,8260,34626,04/21/2070
8992,5782,37387,10/28/2011
8993,108,39988,08/12/2069
8994,933,5041,12/16/1912
8995,809,16565,10/07/1915
8996,8031,8690,06/02/1927
8997,4290,20623,03/27/1973
8998,7828,34057,02/20/2046
8999,8508,14081,09/12/2017
9000,8251,36195,06/10/1966
9001,4269,9107,04/15/1911
9002,5946,39915,02/12/1975
9003,600,27073,08/18/1934
9004,3605,14716,08/09/1995
9005,7299,22992,11/01/1929
9006,3461,9739,10/24/1975
9007,3690,19717,05/25/1922
9008,5618,32219,04/13/1917
9009,6540,33879,09/22/2045
9010,9123,30904,07/14/1949
9011,4102,6190,08/20/1994
9012,4080,26294,04/18/2053
9013,9366,20263,05/16/1984
9014,9418,20443,10/04/1974
9015,5675,28221,11/06/2040
9016,4244,6905,07/30/2001
9017,1189,1283,05/30/1921
9018,1937,31473,10/13/2010
9019,7755,29519,09/11/2030
9020,7613,20928,01/20/2064
9021,2467,34569,07/13/2021
9022,7640,22487,07/22/1983
9023,6318,20910,03/16/1912
9024,1699,17279,02/18/1958
9025,249,39946,03/19/2018
9026,7464,9721,02/07/2000
9027,8078,16722,07/21/2049
9028,2501,28410,09/21/2047
9029,897,13237,12/03/2029
9030,3242,12381,11/16/2061
9031,4758,31346,12/22/1939
9032,8131,30538,09/02/2065
9033,5421,20369,06/20/2003
9034,1774,31938,01/20/2057
9035,1550,20144,03/01/1969
9036,8310,33800,01/14/1998
9037,4595,1774,06/11/1960
9038,9901,30307,05/20/1917
9039,161,22960,09/12/1922
9040,8017,38796,06/14/1957
9041,2673,32086,02/16/2036
9042,8576,30264,11/20/1979
9043,6076,39171,09/09/1980
9044,5289,17774,12/23/1982
9045,5801,20660,09/07/1909
9046,3705,32000,08/10/1913
9047,879,35844,01/22/1975
9048,7096,29717,11/11/1925
9049,3265,32964,04/30/2030
9050,5951,3189,07/04/1977
9051,8934,33908,11/07/1910
9052,1468,18983,10/05/1998
9053,5426,23813,08/03/1968
9054,7006,17879,07/26/1917
9055,6504,30916,06/02/1930
9056,5243,32190,01/30/1952
9057,8136,39472,11/06/1986
9058,4694,29093,05/07/2033
9059,3297,11631,01/27/2019
9060,9792,21546,11/20/1964
9061,2044,20143,11/21/1965
9062,7169,35633,02/18/2014
9063,1419,36398,05/10/1928
9064,9893,39894,02/14/1970
9065,5823,19126,08/01/2022
9066,6516,32095,06/14/2051
9067,1032,26600,05/24/1937
9068,3047,16386,04/13/1919
9069,5003,10781,06/20/1926
9070,7439,27966,04/09/1901
9071,6002,7599,12/03/1955
9072,8347,22661,04/14/2006
9073,5556,32055,02/27/2050
9074,6162,20937,03/10/1954
9075,9970,7894,05/08/1996
9076,241,29749,03/04/1932
9077,4227,4910,10/13/1903
9078,7325,10784,07/02/1986
9079,9942,18039,03/14/2043
9080,2325,14248,06/08/2004
9081,6076,29309,02/22/1970
9082,3612,32617,05/26/2025
9083,4453,13579,02/18/2026
9084,343,30028,01/15/1948
9085,9549,25864,08/11/1901
9086,6207,15597,08/06/2009
9087,1997,17587,09/23/1929
9088,7105,14979,12/05/2050
9089,8074,11180,08/14/1973
9090,2602,30017,06/06/2064
9091,3174,25031,04/19/1916
9092,7976,13401,12/30/1955
9093,2304,9918,12/07/2041
9094,308,5151,01/16/1926
9095,8693,31308,05/14/1987
9096,2761,17651,02/16/1970
9097,6595,4494,03/03/1990
9098,4087,1819,01/19/1990
9099,4699,33858,10/14/1932
9100,8844,1581,11/21/2048
9101,5159,772,08/12/1952
9102,2009,24501,08/22/1995
9103,3395,2637,01/19/2060
9104,6646,29888,03/10/2047
9105,4831,2797,02/14/1921
9106,6127,31335,05/24/2059
9107,393,30069,06/23/1935
9108,3686,12173,09/10/1932
9109,4869,5934,10/03/1901
9110,6534,18352,01/01/1921
9111,6130,31348,11/29/1959
9112,1402,33786,09/16/2041
9113,3698,15332,05/25/2012
9114,149,17320,11/21/1995
9115,6574,36363,03/20/1902
9116,9331,15524,12/18/1935
9117,2772,6553,04/01/2005
9118,7145,31077,09/13/1908
9119,6175,24007,09/04/2041
9120,9194,16614,02/14/1914
9121,8599,13678,10/01/1917
9122,8013,11598,08/25/1921
9123,2762,13778,06/13/1912
9124,6902,26693,11/28/1949
9125,7269,9949,03/15/1950
